0.000000000000000000e+00,1.971440280858473282e-01,2.251655672897708571e-01,1.394451841052678220e-01,4.365245628332858341e-01,7.119447336139314020e-01,2.503947483682850694e-01,3.190875084684627883e-01,1.865564564516183910e-01,1.752885421496648832e-01,9.798602540994237609e-02,1.153435052742588368e-01,4.488096015789326543e-02,9.179481687522088318e-02,8.295903653902042540e-02,1.482158600667830561e-01,7.529530859645293395e-02,4.883675933883302456e-01,5.564441013974747996e-01,1.582855315189772294e-01,4.017610983649205769e-01,1.435418442386546811e-01,7.042050875076948102e-02,5.931722716184577998e-02,6.948816008743971540e-02,1.333261112962687012e-01,1.302904699718521464e-01,9.845517001265170765e-02,1.519173029400728014e-01,6.844403065181368928e-02,0.000000000000000000e+00,5.046111010298515165e-01,1.249866881542540525e-01,4.222172919859119022e-01,1.137056810090240760e-01,9.417733563776617411e-02,1.335974704446382944e-01,1.420433093151356463e-01,2.225639820172027050e-01,1.503739790409807375e-01,1.674733972588694497e-01,1.527424331783232003e-01,8.993840647599306293e-02,0.000000000000000000e+00,4.642813014147557649e-01,1.490059854586310573e-01,4.297188527085579191e-01,8.539821934225387545e-02,1.388825439183321020e-01,1.861879332316894731e-01,1.896227445609756646e-01,2.741453505918520217e-01,1.636846101263952358e-01,2.136270453053364382e-01,1.599904793061753261e-01,1.372301718323031550e-01,0.000000000000000000e+00,4.283307150138569996e-01,1.899035664151904057e-01,4.338213962236237564e-01,6.695279610275595150e-02,1.748656641805744205e-01,2.309135807824084785e-01,2.216705595787157590e-01,2.976253519783168544e-01
1.971440280858473282e-01,0.000000000000000000e+00,7.618612866538893025e-02,1.007941156418643847e-01,6.239153775010208847e-01,5.268500034531947707e-01,1.177699213218296875e-01,4.934463467839114159e-01,3.713102006924414583e-02,5.577491486202373200e-02,1.211997030946659615e-01,9.427076384967154887e-02,1.764764417886984516e-01,2.811573458463035857e-01,1.303110270861945752e-01,1.442423301978662531e-01,1.414658414652713303e-01,6.757837701134156161e-01,3.706480609159960582e-01,1.133752793212703530e-01,5.816791148572384440e-01,6.627507742775776145e-02,1.503411803684869263e-01,2.173938873375218239e-01,2.182481778835154151e-01,3.072592011836288717e-01,3.179974589451258771e-01,2.469793620713734705e-01,2.043465552683618180e-01,1.923929807698745442e-01,0.000000000000000000e+00,3.188217763911956881e-01,2.128860006577983077e-01,6.027799566915343910e-01,8.903713711264640840e-02,2.310036194046284630e-01,2.977170050862577022e-01,3.057786618384373822e-01,4.043869698176456584e-01,3.378859931726988508e-01,3.340409958591333828e-01,2.381774550368821464e-01,2.527000387051280827e-01,0.000000000000000000e+00,2.790904023660725208e-01,2.985385440618403274e-01,6.100083421719265653e-01,1.168088368839823171e-01,2.899190008970708998e-01,3.554503953436561892e-01,3.607963703912731579e-01,4.598802909084206414e-01,3.511549407926136679e-01,3.862726555800558570e-01,2.647408293757267383e-01,3.168046346421725112e-01,0.000000000000000000e+00,2.457274737874984571e-01,3.629778454108816832e-01,6.138550807911913321e-01,1.547349163625792445e-01,3.350823174936960469e-01,4.065477903537071391e-01,3.980079136714150811e-01,4.849632898948801896e-01
2.251655672897708571e-01,7.618612866538893025e-02,0.000000000000000000e+00,1.524357537148444131e-01,6.531604606522114498e-01,5.003267096099183187e-01,1.129347225434781665e-01,5.229464217837351825e-01,8.813092250298476538e-02,5.949358704024541172e-02,1.452101229925827908e-01,1.140719182382175789e-01,2.043729829807060527e-01,3.105786498089940229e-01,1.617732925684993439e-01,1.191635372363708673e-01,1.713292822174177499e-01,7.050021455823792804e-01,3.437568909303678200e-01,1.604474789423164516e-01,6.108922609543501192e-01,1.001916687458233729e-01,1.736090048329063384e-01,2.417292074383055878e-01,2.461197816425028939e-01,3.369498930917692592e-01,3.479326777180680730e-01,2.763066588055133610e-01,1.953804557244012696e-01,2.207326071093370090e-01,0.000000000000000000e+00,2.920103742410928294e-01,2.494563025155309144e-01,6.320058400886962025e-01,1.149054948996632020e-01,2.593588298853814478e-01,3.255205976933359113e-01,3.349243509843872757e-01,4.340220196839562616e-01,3.677563048550767100e-01,3.634200020148874444e-01,2.391563182531105669e-01,2.811993686596668818e-01,0.000000000000000000e+00,2.519767641057831242e-01,3.283281750232367457e-01,6.392429972003426109e-01,1.438287042325784026e-01,3.189152290606347973e-01,3.849351048670304754e-01,3.901296091383225084e-01,4.894881225274137493e-01,3.809051018484010398e-01,4.155837947249350628e-01,2.739041197423583984e-01,3.457371440609379176e-01,0.000000000000000000e+00,2.169850813496144448e-01,3.922127479632864233e-01,6.431008103201062420e-01,1.828721768363751887e-01,3.643818137628720422e-01,4.360678615415868320e-01,4.273334475608268623e-01,5.145476884368564985e-01
1.394451841052678220e-01,1.007941156418643847e-01,1.524357537148444131e-01,0.000000000000000000e+00,5.594403125329392434e-01,5.909759179659809236e-01,1.403288886012896142e-01,4.284622250438059887e-01,1.178549972347202462e-01,1.283913089112970751e-01,9.113950869517478681e-02,9.733977135734675490e-02,1.267188890049421590e-01,2.192565989015581862e-01,1.195713497853997664e-01,1.614120647868083902e-01,8.077930635706882800e-02,6.111185558863172496e-01,4.348483775792154615e-01,1.132931402671349674e-01,5.168315819644696552e-01,1.253793999504542178e-01,1.398370781684532826e-01,1.715195649259762534e-01,1.728446854292708668e-01,2.504861436489654869e-01,2.551771165190110380e-01,2.046170103718599476e-01,2.066589070295778430e-01,1.338706513146575294e-01,0.000000000000000000e+00,3.833303185321214057e-01,1.723017709869148206e-01,5.379728317500609425e-01,1.118532671030744441e-01,1.973995074495230873e-01,2.497193042371228522e-01,2.540015456542062400e-01,3.435670279074622413e-01,2.746450357283524157e-01,2.823087614492161279e-01,2.335397478660983517e-01,1.929648786381244485e-01,0.000000000000000000e+00,3.448442661918666441e-01,2.406184181930490218e-01,5.452222851786372448e-01,1.088164504771964580e-01,2.474615243091896899e-01,3.026329756214852229e-01,3.045182915899941611e-01,3.971093322834481909e-01,2.876896988102866648e-01,3.308708811614974321e-01,2.536297423954373409e-01,2.548931952438994175e-01,0.000000000000000000e+00,3.134212830630129232e-01,2.991225290164628015e-01,5.490863313119226374e-01,1.274404559572498152e-01,2.862034671921524498e-01,3.486576627304917020e-01,3.388229776209587540e-01,4.216583731071424368e-01
4.365245628332858341e-01,6.239153775010208847e-01,6.531604606522114498e-01,5.594403125329392434e-01,0.000000000000000000e+00,1.145560770207208812e+00,6.656286231438565126e-01,2.323192830061463765e-01,6.199130881347983957e-01,6.068535066766538311e-01,5.306059738648819524e-01,5.474335569338389940e-01,4.518220279546599216e-01,3.455348492608443234e-01,4.940259043877635592e-01,5.344391596117992194e-01,4.855302077023769813e-01,5.193958886817950926e-02,9.915921753672487515e-01,5.351961095255849399e-01,2.896930175205580382e-01,5.766747316946271296e-01,4.801347925419180984e-01,4.209020649530735847e-01,4.074360389021113305e-01,3.171156661448095715e-01,3.069265901699126387e-01,3.771255784932578403e-01,4.583379124797290483e-01,4.347848228053501352e-01,0.000000000000000000e+00,9.400113577383323316e-01,4.138126023106940554e-01,2.973555793160244654e-01,5.462849219757086594e-01,3.940148765133900666e-01,3.311717123614622560e-01,3.184092314397333756e-01,2.203054745011153726e-01,2.865753455404192462e-01,2.899597327689793502e-01,4.149745806838113227e-01,3.740409294197855061e-01,0.000000000000000000e+00,8.998664399416721471e-01,3.273567425431104239e-01,3.027045319705944371e-01,5.144138071384650734e-01,3.343777865864697163e-01,2.695664629009048574e-01,2.632117547493632581e-01,1.653503817390184483e-01,2.731278071368852811e-01,2.378348502862715208e-01,3.808752438407272400e-01,3.080709992354744853e-01,0.000000000000000000e+00,8.640502216951255754e-01,2.632544381830811964e-01,3.063936976625988295e-01,4.730716814299659179e-01,2.889060816945036025e-01,2.178695122776675985e-01,2.259994246888392122e-01,1.408219588889911833e-01
7.119447336139314020e-01,5.268500034531947707e-01,5.003267096099183187e-01,5.909759179659809236e-01,1.145560770207208812e+00,0.000000000000000000e+00,4.847115950808735252e-01,1.015172760816999808e+00,5.328935269196649616e-01,5.450028306824156177e-01,6.203068482188501820e-01,6.039948554135758929e-01,6.979744493283696061e-01,8.018008990145941706e-01,6.549105188102822828e-01,6.161666367952589596e-01,6.634456949031685147e-01,1.197309537964806214e+00,1.606936655269180225e-01,6.135402032707065745e-01,1.103054716089441500e+00,5.758844406461333110e-01,6.690393066658668619e-01,7.287734864721716610e-01,7.408940223243598577e-01,8.304165773824369046e-01,8.397213328314250269e-01,7.707539228292027422e-01,6.900886030937618543e-01,7.139146942352210257e-01,0.000000000000000000e+00,2.133866742400722105e-01,7.343572134018855335e-01,1.124058104730949470e+00,6.050974443215927367e-01,7.537264363947271395e-01,8.168974822851758910e-01,8.289090149883747705e-01,9.264380022715044127e-01,8.599822162827354122e-01,8.570740213767589211e-01,7.334165953297602236e-01,7.742412800127537187e-01,0.000000000000000000e+00,2.543018025801381254e-01,8.211503233674332103e-01,1.131244094286094626e+00,6.356670996898682313e-01,8.127820978452194867e-01,8.776920508121927034e-01,8.835979954964623406e-01,9.811860319396323860e-01,8.734853343164096229e-01,9.090744871466416299e-01,7.679396427885188947e-01,8.395319856987486506e-01,0.000000000000000000e+00,2.903008239261487544e-01,8.857046219089987904e-01,1.135064286190331506e+00,6.761355248427478593e-01,8.578166479595901173e-01,9.290786525251926165e-01,9.206372003014912098e-01,1.005840067770713109e+00
2.503947483682850694e-01,1.177699213218296875e-01,1.129347225434781665e-01,1.403288886012896142e-01,6.656286231438565126e-01,4.847115950808735252e-01,0.000000000000000000e+00,5.345631346728790811e-01,1.508780944219431652e-01,1.377263172248008316e-01,2.034659230267121810e-01,1.766489485632468104e-01,2.447723619740753420e-01,3.257868243777979900e-01,1.804102909700965318e-01,1.514700373540177614e-01,1.968087015255349792e-01,7.172816970192656960e-01,3.286269020377967642e-01,1.305662337893515601e-01,6.229123050978455645e-01,1.728370457836622964e-01,1.937827773964124478e-01,2.635838176772575259e-01,2.620582734910468781e-01,3.515033090354094392e-01,3.615236303724317923e-01,2.894867595256725434e-01,2.140389817429527997e-01,2.394140178633423488e-01,0.000000000000000000e+00,2.778166920962663600e-01,2.524042868336406897e-01,6.440442652344261498e-01,1.743497711123705440e-01,2.729457477095068585e-01,3.417451282965610626e-01,3.485138712680919126e-01,4.479025788918478690e-01,3.808881875850325671e-01,3.763789322393267245e-01,2.531051178816300373e-01,2.979551717180467518e-01,0.000000000000000000e+00,2.527989710320108774e-01,3.395513421984863722e-01,6.512870361970661826e-01,1.732437311042329120e-01,3.319195957204515435e-01,3.991626721970931713e-01,4.032040322354668582e-01,5.032476108540827608e-01,3.939099867995911608e-01,4.286279706886587659e-01,2.863228847349467698e-01,3.612472328800899191e-01,0.000000000000000000e+00,2.385019665936840838e-01,4.043275942289378810e-01,6.551457768735783338e-01,2.011807141271097499e-01,3.771463827626547194e-01,4.496449278072153777e-01,4.402819308491007222e-01,5.281903111060899381e-01
3.190875084684627883e-01,4.934463467839114159e-01,5.229464217837351825e-01,4.284622250438059887e-01,2.323192830061463765e-01,1.015172760816999808e+00,5.345631346728790811e-01,0.000000000000000000e+00,4.896863523495063597e-01,4.766870580675603430e-01,4.006924018328441583e-01,4.177054201740288408e-01,3.281317431499151116e-01,2.672169912363677735e-01,3.634740814482858573e-01,4.043669354603228183e-01,3.555451917376268867e-01,2.306031825958013981e-01,8.610335362859237174e-01,4.040973907682318678e-01,8.841983156420157863e-02,4.475848823724026815e-01,3.512515208133655253e-01,3.034925225172347973e-01,2.877641963362876920e-01,2.783291736805601491e-01,2.344150710310554664e-01,2.701903705141014966e-01,3.284245573248616989e-01,3.053203154721982338e-01,0.000000000000000000e+00,8.094148901974005383e-01,2.824576636070300628e-01,1.095708610970552860e-01,4.183416838912258351e-01,2.769808540352107218e-01,2.539105179667687229e-01,2.448108336114977190e-01,2.475286234119300766e-01,2.160767981366811252e-01,2.452401374470292439e-01,2.848982621019636730e-01,2.562248468269234247e-01,0.000000000000000000e+00,7.692433710057262619e-01,2.083139278181128928e-01,1.168509718118739688e-01,3.870492671955593211e-01,2.490556409717049613e-01,2.245386106953669025e-01,2.227427150884870310e-01,2.396722777044809904e-01,2.039275943345826292e-01,2.375109454114399665e-01,2.536214568423319493e-01,2.414323211285896997e-01,0.000000000000000000e+00,7.334326262163782806e-01,1.743606830520485207e-01,1.207496438735175120e-01,3.460835334502556093e-01,2.280277546256269383e-01,2.077627982635952275e-01,2.104075102650833085e-01,2.321601716033898644e-01
1.865564564516183910e-01,3.713102006924414583e-02,8.813092250298476538e-02,1.178549972347202462e-01,6.199130881347983957e-01,5.328935269196649616e-01,1.508780944219431652e-01,4.896863523495063597e-01,0.000000000000000000e+00,5.410122972388387019e-02,1.083221809651616352e-01,8.549249725353114115e-02,1.691434472558734081e-01,2.752847466624835926e-01,1.281324566675140497e-01,1.487354750352948007e-01,1.355491583436038705e-01,6.717763492661282809e-01,3.775372239439953037e-01,1.294128266301438346e-01,5.777540510706942190e-01,4.620254633900314906e-02,1.493105889180159074e-01,2.099551562326632814e-01,2.158654932907356494e-01,3.028799566531827914e-01,3.133562902285526586e-01,2.430067960692854356e-01,2.082102154023931229e-01,1.856513685116230605e-01,0.000000000000000000e+00,3.273103038384156949e-01,2.113382495399757088e-01,5.988377247460129338e-01,7.506056882641237715e-02,2.291502468533888337e-01,2.928911411282575927e-01,3.026212285540658131e-01,3.997995620422739593e-01,3.335328721503854621e-01,3.299892005299550624e-01,2.411417428279530040e-01,2.463585158155850996e-01,0.000000000000000000e+00,2.903659727569698479e-01,2.942962542490632494e-01,6.060570857531435429e-01,1.063267587953152238e-01,2.871317239759636486e-01,3.509073675165991779e-01,3.567519365832590994e-01,4.551641099700478588e-01,3.469328783654941351e-01,3.821346577734969774e-01,2.665425212174944436e-01,3.120388976489874011e-01,0.000000000000000000e+00,2.597337964956290546e-01,3.587681453767471718e-01,6.098959078837643544e-01,1.473142760687907726e-01,3.313605163342830395e-01,4.022023530699416205e-01,3.939499629561671323e-01,4.802271087490653234e-01
1.752885421496648832e-01,5.577491486202373200e-02,5.949358704024541172e-02,1.283913089112970751e-01,6.068535066766538311e-01,5.450028306824156177e-01,1.377263172248008316e-01,4.766870580675603430e-01,5.410122972388387019e-02,0.000000000000000000e+00,9.142598520937136874e-02,6.146484954869226719e-02,1.559464325100259896e-01,2.630177986354338970e-01,1.159781958904523708e-01,1.047562005507230859e-01,1.257916250215537213e-01,6.586945862838492483e-01,3.884557740493124744e-01,1.281284277178800501e-01,5.645924085713591722e-01,4.915145283929939907e-02,1.270622980668422997e-01,1.923891011556543296e-01,1.995925662317872828e-01,2.903670664672939328e-01,3.010642328791423017e-01,2.299953473799440928e-01,1.691500234195352503e-01,1.726735931033047122e-01,0.000000000000000000e+00,3.364786422077201133e-01,2.054841078184279912e-01,5.856944199400192508e-01,6.479041591611971185e-02,2.130190614699665197e-01,2.777303021622112289e-01,2.885808236245863689e-01,3.874919342368475239e-01,3.211200394163448713e-01,3.171321269546227839e-01,2.070841846961165023e-01,2.332673708727213691e-01,0.000000000000000000e+00,2.961139142166813731e-01,2.821225158242425812e-01,5.929285403665809362e-01,9.468967997705207695e-02,2.726040883996773689e-01,3.381290738051516143e-01,3.438223938278847092e-01,4.429076041095210692e-01,3.343968307484074809e-01,3.693189492438168631e-01,2.366351219999117683e-01,2.989945906442330603e-01,0.000000000000000000e+00,2.602917878241799987e-01,3.458468657170362670e-01,5.967825738389648249e-01,1.350269320319606725e-01,3.180754653025762990e-01,3.896003266401149023e-01,3.810655671691265400e-01,4.679641599261542551e-01
